,DriverNumber,Abbreviation,DriverId,TeamName,TeamColor,TeamId,Position,ClassifiedPosition,Q1,Q2,Q3,Time,Event_Name
179,22,TSU,tsunoda,AlphaTauri,4e7c9b,alphatauri,20.0,,0 days 00:01:36.575000,,,,Canadian Grand Prix
180,55,SAI,sainz,Ferrari,ed1c24,ferrari,1.0,,0 days 00:01:40.190000,0 days 00:01:41.602000,0 days 00:01:40.983000,,British Grand Prix
181,1,VER,max_verstappen,Red Bull Racing,1e5bc6,red_bull,2.0,,0 days 00:01:39.129000,0 days 00:01:40.655000,0 days 00:01:41.055000,,British Grand Prix
182,16,LEC,leclerc,Ferrari,ed1c24,ferrari,3.0,,0 days 00:01:39.846000,0 days 00:01:41.247000,0 days 00:01:41.298000,,British Grand Prix
183,11,PER,perez,Red Bull Racing,1e5bc6,red_bull,4.0,,0 days 00:01:40.521000,0 days 00:01:42.513000,0 days 00:01:41.616000,,British Grand Prix
184,44,HAM,hamilton,Mercedes,6cd3bf,mercedes,5.0,,0 days 00:01:40.428000,0 days 00:01:41.062000,0 days 00:01:41.995000,,British Grand Prix
185,4,NOR,norris,McLaren,f58020,mclaren,6.0,,0 days 00:01:41.515000,0 days 00:01:41.821000,0 days 00:01:42.084000,,British Grand Prix
186,14,ALO,alonso,Alpine,2293d1,alpine,7.0,,0 days 00:01:41.598000,0 days 00:01:42.209000,0 days 00:01:42.116000,,British Grand Prix
187,63,RUS,russell,Mercedes,6cd3bf,mercedes,8.0,,0 days 00:01:40.028000,0 days 00:01:41.725000,0 days 00:01:42.161000,,British Grand Prix
188,24,ZHO,zhou,Alfa Romeo,b12039,alfa,9.0,,0 days 00:01:40.791000,0 days 00:01:42.640000,0 days 00:01:42.719000,,British Grand Prix
189,6,LAT,latifi,Williams,37bedd,williams,10.0,,0 days 00:01:41.998000,0 days 00:01:43.273000,0 days 00:02:03.095000,,British Grand Prix
190,10,GAS,gasly,AlphaTauri,4e7c9b,alphatauri,11.0,,0 days 00:01:41.680000,0 days 00:01:43.702000,,,British Grand Prix
191,77,BOT,bottas,Alfa Romeo,b12039,alfa,12.0,,0 days 00:01:41.396000,0 days 00:01:44.232000,,,British Grand Prix
192,22,TSU,tsunoda,AlphaTauri,4e7c9b,alphatauri,13.0,,0 days 00:01:41.893000,0 days 00:01:44.311000,,,British Grand Prix
193,3,RIC,ricciardo,McLaren,f58020,mclaren,14.0,,0 days 00:01:41.933000,0 days 00:01:44.355000,,,British Grand Prix
194,31,OCO,ocon,Alpine,2293d1,alpine,15.0,,0 days 00:01:41.730000,0 days 00:01:45.190000,,,British Grand Prix
195,23,ALB,albon,Williams,37bedd,williams,16.0,,0 days 00:01:42.078000,,,,British Grand Prix
196,20,MAG,kevin_magnussen,Haas F1 Team,b6babd,haas,17.0,,0 days 00:01:42.159000,,,,British Grand Prix
197,5,VET,vettel,Aston Martin,2d826d,aston_martin,18.0,,0 days 00:01:42.666000,,,,British Grand Prix
198,47,MSC,mick_schumacher,Haas F1 Team,b6babd,haas,19.0,,0 days 00:01:42.708000,,,,British Grand Prix
199,18,STR,stroll,Aston Martin,2d826d,aston_martin,20.0,,0 days 00:01:43.430000,,,,British Grand Prix
200,1,VER,max_verstappen,Red Bull Racing,1e5bc6,red_bull,1.0,,0 days 00:01:05.852000,0 days 00:01:05.374000,0 days 00:01:04.984000,,Austrian Grand Prix
201,16,LEC,leclerc,Ferrari,ed1c24,ferrari,2.0,,0 days 00:01:05.419000,0 days 00:01:05.287000,0 days 00:01:05.013000,,Austrian Grand Prix
202,55,SAI,sainz,Ferrari,ed1c24,ferrari,3.0,,0 days 00:01:05.660000,0 days 00:01:05.576000,0 days 00:01:05.066000,,Austrian Grand Prix
203,63,RUS,russell,Mercedes,6cd3bf,mercedes,4.0,,0 days 00:01:06.235000,0 days 00:01:05.697000,0 days 00:01:05.431000,,Austrian Grand Prix
204,31,OCO,ocon,Alpine,2293d1,alpine,5.0,,0 days 00:01:06.468000,0 days 00:01:05.993000,0 days 00:01:05.726000,,Austrian Grand Prix
205,20,MAG,kevin_magnussen,Haas F1 Team,b6babd,haas,6.0,,0 days 00:01:06.366000,0 days 00:01:05.894000,0 days 00:01:05.879000,,Austrian Grand Prix
206,47,MSC,mick_schumacher,Haas F1 Team,b6babd,haas,7.0,,0 days 00:01:06.405000,0 days 00:01:06.151000,0 days 00:01:06.011000,,Austrian Grand Prix
207,14,ALO,alonso,Alpine,2293d1,alpine,8.0,,0 days 00:01:06.016000,0 days 00:01:06.082000,0 days 00:01:06.103000,,Austrian Grand Prix
208,44,HAM,hamilton,Mercedes,6cd3bf,mercedes,9.0,,0 days 00:01:06.079000,0 days 00:01:05.475000,0 days 00:01:13.151000,,Austrian Grand Prix
209,10,GAS,gasly,AlphaTauri,4e7c9b,alphatauri,10.0,,0 days 00:01:06.589000,0 days 00:01:06.160000,,,Austrian Grand Prix
210,23,ALB,albon,Williams,37bedd,williams,11.0,,0 days 00:01:06.516000,0 days 00:01:06.230000,,,Austrian Grand Prix
211,77,BOT,bottas,Alfa Romeo,b12039,alfa,12.0,,0 days 00:01:06.442000,0 days 00:01:06.319000,,,Austrian Grand Prix
212,11,PER,perez,Red Bull Racing,1e5bc6,red_bull,13.0,,0 days 00:01:06.143000,0 days 00:01:06.458000,,,Austrian Grand Prix
213,22,TSU,tsunoda,AlphaTauri,4e7c9b,alphatauri,14.0,,0 days 00:01:06.463000,0 days 00:01:06.851000,,,Austrian Grand Prix
214,4,NOR,norris,McLaren,f58020,mclaren,15.0,,0 days 00:01:06.330000,0 days 00:01:25.847000,,,Austrian Grand Prix
215,3,RIC,ricciardo,McLaren,f58020,mclaren,16.0,,0 days 00:01:06.613000,,,,Austrian Grand Prix
216,18,STR,stroll,Aston Martin,2d826d,aston_martin,17.0,,0 days 00:01:06.847000,,,,Austrian Grand Prix
217,24,ZHO,zhou,Alfa Romeo,b12039,alfa,18.0,,0 days 00:01:06.901000,,,,Austrian Grand Prix
218,6,LAT,latifi,Williams,37bedd,williams,19.0,,0 days 00:01:07.003000,,,,Austrian Grand Prix
219,5,VET,vettel,Aston Martin,2d826d,aston_martin,20.0,,0 days 00:01:07.083000,,,,Austrian Grand Prix
220,16,LEC,leclerc,Ferrari,ed1c24,ferrari,1.0,,0 days 00:01:31.727000,0 days 00:01:31.216000,0 days 00:01:30.872000,,French Grand Prix
221,1,VER,max_verstappen,Red Bull Racing,1e5bc6,red_bull,2.0,,0 days 00:01:31.891000,0 days 00:01:31.990000,0 days 00:01:31.176000,,French Grand Prix
222,11,PER,perez,Red Bull Racing,1e5bc6,red_bull,3.0,,0 days 00:01:32.354000,0 days 00:01:32.120000,0 days 00:01:31.335000,,French Grand Prix
223,44,HAM,hamilton,Mercedes,6cd3bf,mercedes,4.0,,0 days 00:01:33.041000,0 days 00:01:32.274000,0 days 00:01:31.765000,,French Grand Prix
224,4,NOR,norris,McLaren,f58020,mclaren,5.0,,0 days 00:01:32.672000,0 days 00:01:32.777000,0 days 00:01:32.032000,,French Grand Prix
225,63,RUS,russell,Mercedes,6cd3bf,mercedes,6.0,,0 days 00:01:33.109000,0 days 00:01:32.633000,0 days 00:01:32.131000,,French Grand Prix
226,14,ALO,alonso,Alpine,2293d1,alpine,7.0,,0 days 00:01:32.819000,0 days 00:01:32.631000,0 days 00:01:32.552000,,French Grand Prix
227,22,TSU,tsunoda,AlphaTauri,4e7c9b,alphatauri,8.0,,0 days 00:01:33.394000,0 days 00:01:32.836000,0 days 00:01:32.780000,,French Grand Prix
228,55,SAI,sainz,Ferrari,ed1c24,ferrari,9.0,,0 days 00:01:32.297000,0 days 00:01:31.081000,,,French Grand Prix
229,20,MAG,kevin_magnussen,Haas F1 Team,b6babd,haas,10.0,,0 days 00:01:32.756000,0 days 00:01:32.649000,,,French Grand Prix
230,3,RIC,ricciardo,McLaren,f58020,mclaren,11.0,,0 days 00:01:33.404000,0 days 00:01:32.922000,,,French Grand Prix
231,31,OCO,ocon,Alpine,2293d1,alpine,12.0,,0 days 00:01:33.346000,0 days 00:01:33.048000,,,French Grand Prix
232,77,BOT,bottas,Alfa Romeo,b12039,alfa,13.0,,0 days 00:01:33.034000,0 days 00:01:33.052000,,,French Grand Prix
233,5,VET,vettel,Aston Martin,2d826d,aston_martin,14.0,,0 days 00:01:33.285000,0 days 00:01:33.276000,,,French Grand Prix
234,23,ALB,albon,Williams,37bedd,williams,15.0,,0 days 00:01:33.423000,0 days 00:01:33.307000,,,French Grand Prix
235,10,GAS,gasly,AlphaTauri,4e7c9b,alphatauri,16.0,,0 days 00:01:33.439000,,,,French Grand Prix
236,18,STR,stroll,Aston Martin,2d826d,aston_martin,17.0,,0 days 00:01:33.439000,,,,French Grand Prix
237,24,ZHO,zhou,Alfa Romeo,b12039,alfa,18.0,,0 days 00:01:33.674000,,,,French Grand Prix
238,47,MSC,mick_schumacher,Haas F1 Team,b6babd,haas,19.0,,0 days 00:01:33.701000,,,,French Grand Prix
239,6,LAT,latifi,Williams,37bedd,williams,20.0,,0 days 00:01:33.794000,,,,French Grand Prix
240,63,RUS,russell,Mercedes,6cd3bf,mercedes,1.0,,0 days 00:01:18.407000,0 days 00:01:18.154000,0 days 00:01:17.377000,,Hungarian Grand Prix
241,55,SAI,sainz,Ferrari,ed1c24,ferrari,2.0,,0 days 00:01:18.434000,0 days 00:01:17.946000,0 days 00:01:17.421000,,Hungarian Grand Prix
242,16,LEC,leclerc,Ferrari,ed1c24,ferrari,3.0,,0 days 00:01:18.806000,0 days 00:01:17.768000,0 days 00:01:17.567000,,Hungarian Grand Prix
243,4,NOR,norris,McLaren,f58020,mclaren,4.0,,0 days 00:01:18.653000,0 days 00:01:18.121000,0 days 00:01:17.769000,,Hungarian Grand Prix
244,31,OCO,ocon,Alpine,2293d1,alpine,5.0,,0 days 00:01:18.866000,0 days 00:01:18.216000,0 days 00:01:18.018000,,Hungarian Grand Prix
245,14,ALO,alonso,Alpine,2293d1,alpine,6.0,,0 days 00:01:18.716000,0 days 00:01:17.904000,0 days 00:01:18.078000,,Hungarian Grand Prix
246,44,HAM,hamilton,Mercedes,6cd3bf,mercedes,7.0,,0 days 00:01:18.374000,0 days 00:01:18.035000,0 days 00:01:18.142000,,Hungarian Grand Prix
247,77,BOT,bottas,Alfa Romeo,b12039,alfa,8.0,,0 days 00:01:18.935000,0 days 00:01:18.445000,0 days 00:01:18.157000,,Hungarian Grand Prix
248,3,RIC,ricciardo,McLaren,f58020,mclaren,9.0,,0 days 00:01:18.775000,0 days 00:01:18.198000,0 days 00:01:18.379000,,Hungarian Grand Prix
249,1,VER,max_verstappen,Red Bull Racing,1e5bc6,red_bull,10.0,,0 days 00:01:18.509000,0 days 00:01:17.703000,0 days 00:01:18.823000,,Hungarian Grand Prix
250,11,PER,perez,Red Bull Racing,1e5bc6,red_bull,11.0,,0 days 00:01:19.118000,0 days 00:01:18.516000,,,Hungarian Grand Prix
251,24,ZHO,zhou,Alfa Romeo,b12039,alfa,12.0,,0 days 00:01:18.973000,0 days 00:01:18.573000,,,Hungarian Grand Prix
252,20,MAG,kevin_magnussen,Haas F1 Team,b6babd,haas,13.0,,0 days 00:01:18.993000,0 days 00:01:18.825000,,,Hungarian Grand Prix
253,18,STR,stroll,Aston Martin,2d826d,aston_martin,14.0,,0 days 00:01:19.205000,0 days 00:01:19.137000,,,Hungarian Grand Prix
254,47,MSC,mick_schumacher,Haas F1 Team,b6babd,haas,15.0,,0 days 00:01:19.164000,0 days 00:01:19.202000,,,Hungarian Grand Prix
255,22,TSU,tsunoda,AlphaTauri,4e7c9b,alphatauri,16.0,,0 days 00:01:19.240000,,,,Hungarian Grand Prix
256,23,ALB,albon,Williams,37bedd,williams,17.0,,0 days 00:01:19.256000,,,,Hungarian Grand Prix
257,5,VET,vettel,Aston Martin,2d826d,aston_martin,18.0,,0 days 00:01:19.273000,,,,Hungarian Grand Prix
258,10,GAS,gasly,AlphaTauri,4e7c9b,alphatauri,19.0,,0 days 00:01:19.527000,,,,Hungarian Grand Prix
259,6,LAT,latifi,Williams,37bedd,williams,20.0,,0 days 00:01:19.570000,,,,Hungarian Grand Prix
260,1,VER,max_verstappen,Red Bull Racing,1e5bc6,red_bull,1.0,,0 days 00:01:44.581000,0 days 00:01:44.723000,0 days 00:01:43.665000,,Belgian Grand Prix
261,55,SAI,sainz,Ferrari,ed1c24,ferrari,2.0,,0 days 00:01:45.050000,0 days 00:01:45.418000,0 days 00:01:44.297000,,Belgian Grand Prix
262,11,PER,perez,Red Bull Racing,1e5bc6,red_bull,3.0,,0 days 00:01:45.377000,0 days 00:01:44.794000,0 days 00:01:44.462000,,Belgian Grand Prix
263,16,LEC,leclerc,Ferrari,ed1c24,ferrari,4.0,,0 days 00:01:45.572000,0 days 00:01:44.551000,0 days 00:01:44.553000,,Belgian Grand Prix
264,31,OCO,ocon,Alpine,2293d1,alpine,5.0,,0 days 00:01:46.039000,0 days 00:01:45.475000,0 days 00:01:45.180000,,Belgian Grand Prix
265,14,ALO,alonso,Alpine,2293d1,alpine,6.0,,0 days 00:01:46.075000,0 days 00:01:45.552000,0 days 00:01:45.368000,,Belgian Grand Prix
266,44,HAM,hamilton,Mercedes,6cd3bf,mercedes,7.0,,0 days 00:01:45.736000,0 days 00:01:45.420000,0 days 00:01:45.503000,,Belgian Grand Prix
267,63,RUS,russell,Mercedes,6cd3bf,mercedes,8.0,,0 days 00:01:45.650000,0 days 00:01:45.461000,0 days 00:01:45.776000,,Belgian Grand Prix
268,23,ALB,albon,Williams,37bedd,williams,9.0,,0 days 00:01:45.672000,0 days 00:01:45.675000,0 days 00:01:45.837000,,Belgian Grand Prix
269,4,NOR,norris,McLaren,f58020,mclaren,10.0,,0 days 00:01:45.745000,0 days 00:01:45.603000,0 days 00:01:46.178000,,Belgian Grand Prix
270,3,RIC,ricciardo,McLaren,f58020,mclaren,11.0,,0 days 00:01:46.212000,0 days 00:01:45.767000,,,Belgian Grand Prix
271,10,GAS,gasly,AlphaTauri,4e7c9b,alphatauri,12.0,,0 days 00:01:46.183000,0 days 00:01:45.827000,,,Belgian Grand Prix
272,24,ZHO,zhou,Alfa Romeo,b12039,alfa,13.0,,0 days 00:01:46.178000,0 days 00:01:46.085000,,,Belgian Grand Prix
273,18,STR,stroll,Aston Martin,2d826d,aston_martin,14.0,,0 days 00:01:46.256000,0 days 00:01:46.611000,,,Belgian Grand Prix
274,47,MSC,mick_schumacher,Haas F1 Team,b6babd,haas,15.0,,0 days 00:01:46.342000,0 days 00:01:47.718000,,,Belgian Grand Prix
275,5,VET,vettel,Aston Martin,2d826d,aston_martin,16.0,,0 days 00:01:46.344000,,,,Belgian Grand Prix
276,6,LAT,latifi,Williams,37bedd,williams,17.0,,0 days 00:01:46.401000,,,,Belgian Grand Prix
277,20,MAG,kevin_magnussen,Haas F1 Team,b6babd,haas,18.0,,0 days 00:01:46.557000,,,,Belgian Grand Prix
278,22,TSU,tsunoda,AlphaTauri,4e7c9b,alphatauri,19.0,,0 days 00:01:46.692000,,,,Belgian Grand Prix
279,77,BOT,bottas,Alfa Romeo,b12039,alfa,20.0,,0 days 00:01:47.866000,,,,Belgian Grand Prix
280,1,VER,max_verstappen,Red Bull Racing,1e5bc6,red_bull,1.0,,0 days 00:01:11.317000,0 days 00:01:10.927000,0 days 00:01:10.342000,,Dutch Grand Prix
281,16,LEC,leclerc,Ferrari,ed1c24,ferrari,2.0,,0 days 00:01:11.443000,0 days 00:01:10.988000,0 days 00:01:10.363000,,Dutch Grand Prix
282,55,SAI,sainz,Ferrari,ed1c24,ferrari,3.0,,0 days 00:01:11.767000,0 days 00:01:10.814000,0 days 00:01:10.434000,,Dutch Grand Prix
283,44,HAM,hamilton,Mercedes,6cd3bf,mercedes,4.0,,0 days 00:01:11.331000,0 days 00:01:11.075000,0 days 00:01:10.648000,,Dutch Grand Prix
284,11,PER,perez,Red Bull Racing,1e5bc6,red_bull,5.0,,0 days 00:01:11.641000,0 days 00:01:11.314000,0 days 00:01:11.077000,,Dutch Grand Prix
285,63,RUS,russell,Mercedes,6cd3bf,mercedes,6.0,,0 days 00:01:11.561000,0 days 00:01:10.824000,0 days 00:01:11.147000,,Dutch Grand Prix
286,4,NOR,norris,McLaren,f58020,mclaren,7.0,,0 days 00:01:11.556000,0 days 00:01:11.116000,0 days 00:01:11.174000,,Dutch Grand Prix
287,47,MSC,mick_schumacher,Haas F1 Team,b6babd,haas,8.0,,0 days 00:01:11.741000,0 days 00:01:11.420000,0 days 00:01:11.442000,,Dutch Grand Prix
288,22,TSU,tsunoda,AlphaTauri,4e7c9b,alphatauri,9.0,,0 days 00:01:11.427000,0 days 00:01:11.428000,0 days 00:01:12.556000,,Dutch Grand Prix
289,18,STR,stroll,Aston Martin,2d826d,aston_martin,10.0,,0 days 00:01:11.568000,0 days 00:01:11.416000,,,Dutch Grand Prix
290,10,GAS,gasly,AlphaTauri,4e7c9b,alphatauri,11.0,,0 days 00:01:11.705000,0 days 00:01:11.512000,,,Dutch Grand Prix
291,31,OCO,ocon,Alpine,2293d1,alpine,12.0,,0 days 00:01:11.748000,0 days 00:01:11.605000,,,Dutch Grand Prix
292,14,ALO,alonso,Alpine,2293d1,alpine,13.0,,0 days 00:01:11.667000,0 days 00:01:11.613000,,,Dutch Grand Prix
293,24,ZHO,zhou,Alfa Romeo,b12039,alfa,14.0,,0 days 00:01:11.826000,0 days 00:01:11.704000,,,Dutch Grand Prix
294,23,ALB,albon,Williams,37bedd,williams,15.0,,0 days 00:01:11.695000,0 days 00:01:11.802000,,,Dutch Grand Prix
295,77,BOT,bottas,Alfa Romeo,b12039,alfa,16.0,,0 days 00:01:11.961000,,,,Dutch Grand Prix
296,3,RIC,ricciardo,McLaren,f58020,mclaren,17.0,,0 days 00:01:12.081000,,,,Dutch Grand Prix
297,20,MAG,kevin_magnussen,Haas F1 Team,b6babd,haas,18.0,,0 days 00:01:12.319000,,,,Dutch Grand Prix
298,5,VET,vettel,Aston Martin,2d826d,aston_martin,19.0,,0 days 00:01:12.391000,,,,Dutch Grand Prix
299,6,LAT,latifi,Williams,37bedd,williams,20.0,,0 days 00:01:13.353000,,,,Dutch Grand Prix
300,16,LEC,leclerc,Ferrari,ed1c24,ferrari,1.0,,0 days 00:01:21.280000,0 days 00:01:21.208000,0 days 00:01:20.161000,,Italian Grand Prix
301,1,VER,max_verstappen,Red Bull Racing,1e5bc6,red_bull,2.0,,0 days 00:01:20.922000,0 days 00:01:21.265000,0 days 00:01:20.306000,,Italian Grand Prix
302,55,SAI,sainz,Ferrari,ed1c24,ferrari,3.0,,0 days 00:01:21.348000,0 days 00:01:20.878000,0 days 00:01:20.429000,,Italian Grand Prix
303,11,PER,perez,Red Bull Racing,1e5bc6,red_bull,4.0,,0 days 00:01:21.495000,0 days 00:01:21.358000,0 days 00:01:21.206000,,Italian Grand Prix
304,44,HAM,hamilton,Mercedes,6cd3bf,mercedes,5.0,,0 days 00:01:22.048000,0 days 00:01:21.708000,0 days 00:01:21.524000,,Italian Grand Prix
305,63,RUS,russell,Mercedes,6cd3bf,mercedes,6.0,,0 days 00:01:21.785000,0 days 00:01:21.747000,0 days 00:01:21.542000,,Italian Grand Prix
306,4,NOR,norris,McLaren,f58020,mclaren,7.0,,0 days 00:01:22.130000,0 days 00:01:21.831000,0 days 00:01:21.584000,,Italian Grand Prix
307,3,RIC,ricciardo,McLaren,f58020,mclaren,8.0,,0 days 00:01:22.139000,0 days 00:01:21.855000,0 days 00:01:21.925000,,Italian Grand Prix
308,10,GAS,gasly,AlphaTauri,4e7c9b,alphatauri,9.0,,0 days 00:01:22.010000,0 days 00:01:22.062000,0 days 00:01:22.648000,,Italian Grand Prix
309,14,ALO,alonso,Alpine,2293d1,alpine,10.0,,0 days 00:01:22.089000,0 days 00:01:21.861000,,,Italian Grand Prix
310,31,OCO,ocon,Alpine,2293d1,alpine,11.0,,0 days 00:01:22.166000,0 days 00:01:22.130000,,,Italian Grand Prix
311,77,BOT,bottas,Alfa Romeo,b12039,alfa,12.0,,0 days 00:01:22.254000,0 days 00:01:22.235000,,,Italian Grand Prix
312,45,DEV,de_vries,Williams,37bedd,williams,13.0,,0 days 00:01:22.567000,0 days 00:01:22.471000,,,Italian Grand Prix
313,24,ZHO,zhou,Alfa Romeo,b12039,alfa,14.0,,0 days 00:01:22.003000,0 days 00:01:22.577000,,,Italian Grand Prix
314,22,TSU,tsunoda,AlphaTauri,4e7c9b,alphatauri,15.0,,0 days 00:01:22.020000,,,,Italian Grand Prix
315,6,LAT,latifi,Williams,37bedd,williams,16.0,,0 days 00:01:22.587000,,,,Italian Grand Prix
316,5,VET,vettel,Aston Martin,2d826d,aston_martin,17.0,,0 days 00:01:22.636000,,,,Italian Grand Prix
317,18,STR,stroll,Aston Martin,2d826d,aston_martin,18.0,,0 days 00:01:22.748000,,,,Italian Grand Prix
318,20,MAG,kevin_magnussen,Haas F1 Team,b6babd,haas,19.0,,0 days 00:01:22.908000,,,,Italian Grand Prix
319,47,MSC,mick_schumacher,Haas F1 Team,b6babd,haas,20.0,,0 days 00:01:23.005000,,,,Italian Grand Prix
320,16,LEC,leclerc,Ferrari,ed1c24,ferrari,1.0,,0 days 00:01:54.129000,0 days 00:01:52.343000,0 days 00:01:49.412000,,Singapore Grand Prix
321,11,PER,perez,Red Bull Racing,1e5bc6,red_bull,2.0,,0 days 00:01:54.404000,0 days 00:01:52.818000,0 days 00:01:49.434000,,Singapore Grand Prix
322,44,HAM,hamilton,Mercedes,6cd3bf,mercedes,3.0,,0 days 00:01:53.161000,0 days 00:01:52.691000,0 days 00:01:49.466000,,Singapore Grand Prix
323,55,SAI,sainz,Ferrari,ed1c24,ferrari,4.0,,0 days 00:01:54.559000,0 days 00:01:53.219000,0 days 00:01:49.583000,,Singapore Grand Prix
324,14,ALO,alonso,Alpine,2293d1,alpine,5.0,,0 days 00:01:55.360000,0 days 00:01:53.127000,0 days 00:01:49.966000,,Singapore Grand Prix
325,4,NOR,norris,McLaren,f58020,mclaren,6.0,,0 days 00:01:55.914000,0 days 00:01:53.942000,0 days 00:01:50.584000,,Singapore Grand Prix
326,10,GAS,gasly,AlphaTauri,4e7c9b,alphatauri,7.0,,0 days 00:01:55.606000,0 days 00:01:53.546000,0 days 00:01:51.211000,,Singapore Grand Prix
327,1,VER,max_verstappen,Red Bull Racing,1e5bc6,red_bull,8.0,,0 days 00:01:53.057000,0 days 00:01:52.723000,0 days 00:01:51.395000,,Singapore Grand Prix
328,20,MAG,kevin_magnussen,Haas F1 Team,b6babd,haas,9.0,,0 days 00:01:55.103000,0 days 00:01:54.006000,0 days 00:01:51.573000,,Singapore Grand Prix
329,22,TSU,tsunoda,AlphaTauri,4e7c9b,alphatauri,10.0,,0 days 00:01:55.314000,0 days 00:01:53.848000,0 days 00:01:51.983000,,Singapore Grand Prix
330,63,RUS,russell,Mercedes,6cd3bf,mercedes,11.0,,0 days 00:01:54.633000,0 days 00:01:54.012000,,,Singapore Grand Prix
331,18,STR,stroll,Aston Martin,2d826d,aston_martin,12.0,,0 days 00:01:55.629000,0 days 00:01:54.211000,,,Singapore Grand Prix
332,47,MSC,mick_schumacher,Haas F1 Team,b6babd,haas,13.0,,0 days 00:01:55.736000,0 days 00:01:54.370000,,,Singapore Grand Prix
333,5,VET,vettel,Aston Martin,2d826d,aston_martin,14.0,,0 days 00:01:55.602000,0 days 00:01:54.380000,,,Singapore Grand Prix
334,24,ZHO,zhou,Alfa Romeo,b12039,alfa,15.0,,0 days 00:01:55.375000,0 days 00:01:55.518000,,,Singapore Grand Prix
335,77,BOT,bottas,Alfa Romeo,b12039,alfa,16.0,,0 days 00:01:56.083000,,,,Singapore Grand Prix
336,3,RIC,ricciardo,McLaren,f58020,mclaren,17.0,,0 days 00:01:56.226000,,,,Singapore Grand Prix
337,31,OCO,ocon,Alpine,2293d1,alpine,18.0,,0 days 00:01:56.337000,,,,Singapore Grand Prix
338,23,ALB,albon,Williams,37bedd,williams,19.0,,0 days 00:01:56.985000,,,,Singapore Grand Prix
339,6,LAT,latifi,Williams,37bedd,williams,20.0,,0 days 00:01:57.532000,,,,Singapore Grand Prix
340,1,VER,max_verstappen,Red Bull Racing,1e5bc6,red_bull,1.0,,0 days 00:01:30.224000,0 days 00:01:30.346000,0 days 00:01:29.304000,,Japanese Grand Prix
341,16,LEC,leclerc,Ferrari,ed1c24,ferrari,2.0,,0 days 00:01:30.402000,0 days 00:01:30.486000,0 days 00:01:29.314000,,Japanese Grand Prix
342,55,SAI,sainz,Ferrari,ed1c24,ferrari,3.0,,0 days 00:01:30.336000,0 days 00:01:30.444000,0 days 00:01:29.361000,,Japanese Grand Prix
343,11,PER,perez,Red Bull Racing,1e5bc6,red_bull,4.0,,0 days 00:01:30.622000,0 days 00:01:29.925000,0 days 00:01:29.709000,,Japanese Grand Prix
344,31,OCO,ocon,Alpine,2293d1,alpine,5.0,,0 days 00:01:30.696000,0 days 00:01:30.357000,0 days 00:01:30.165000,,Japanese Grand Prix
345,44,HAM,hamilton,Mercedes,6cd3bf,mercedes,6.0,,0 days 00:01:30.906000,0 days 00:01:30.443000,0 days 00:01:30.261000,,Japanese Grand Prix
346,14,ALO,alonso,Alpine,2293d1,alpine,7.0,,0 days 00:01:30.603000,0 days 00:01:30.343000,0 days 00:01:30.322000,,Japanese Grand Prix
347,63,RUS,russell,Mercedes,6cd3bf,mercedes,8.0,,0 days 00:01:30.865000,0 days 00:01:30.465000,0 days 00:01:30.389000,,Japanese Grand Prix
348,5,VET,vettel,Aston Martin,2d826d,aston_martin,9.0,,0 days 00:01:31.256000,0 days 00:01:30.656000,0 days 00:01:30.554000,,Japanese Grand Prix
349,4,NOR,norris,McLaren,f58020,mclaren,10.0,,0 days 00:01:30.881000,0 days 00:01:30.473000,0 days 00:01:31.003000,,Japanese Grand Prix
350,3,RIC,ricciardo,McLaren,f58020,mclaren,11.0,,0 days 00:01:30.880000,0 days 00:01:30.659000,,,Japanese Grand Prix
351,77,BOT,bottas,Alfa Romeo,b12039,alfa,12.0,,0 days 00:01:31.226000,0 days 00:01:30.709000,,,Japanese Grand Prix
352,22,TSU,tsunoda,AlphaTauri,4e7c9b,alphatauri,13.0,,0 days 00:01:31.130000,0 days 00:01:30.808000,,,Japanese Grand Prix
353,24,ZHO,zhou,Alfa Romeo,b12039,alfa,14.0,,0 days 00:01:30.894000,0 days 00:01:30.953000,,,Japanese Grand Prix
354,47,MSC,mick_schumacher,Haas F1 Team,b6babd,haas,15.0,,0 days 00:01:31.152000,0 days 00:01:31.439000,,,Japanese Grand Prix
355,23,ALB,albon,Williams,37bedd,williams,16.0,,0 days 00:01:31.311000,,,,Japanese Grand Prix
356,10,GAS,gasly,AlphaTauri,4e7c9b,alphatauri,17.0,,0 days 00:01:31.322000,,,,Japanese Grand Prix
357,20,MAG,kevin_magnussen,Haas F1 Team,b6babd,haas,18.0,,0 days 00:01:31.352000,,,,Japanese Grand Prix
358,18,STR,stroll,Aston Martin,2d826d,aston_martin,19.0,,0 days 00:01:31.419000,,,,Japanese Grand Prix
359,6,LAT,latifi,Williams,37bedd,williams,20.0,,0 days 00:01:31.511000,,,,Japanese Grand Prix
